draw_no,date,rank,core_label,prediction,core5,cover_number,actual,bonus,train_draws,train_until_draw_no,score,core_score,main_matches,bonus_match,grade,core5_matches,core5_5hit,core5_4plus
1960,2024-12-26,3,B,05 18 24 26 33 37,05 18 24 26 37,33,10 22 27 28 31 32,08,1959,1959,0.601429,0.60297,0,False,はずれ,0,False,False
1960,2024-12-26,4,B,05 18 24 26 37 38,05 18 24 26 37,38,10 22 27 28 31 32,08,1959,1959,0.600532,0.60297,0,False,はずれ,0,False,False
1960,2024-12-26,5,C,05 18 25 26 37 38,05 18 25 26 38,37,10 22 27 28 31 32,08,1959,1959,0.600371,0.602461,0,False,はずれ,0,False,False
1961,2024-12-30,1,A,06 18 25 26 33 37,06 18 25 26 37,33,11 12 27 28 38 43,10,1960,1960,0.620473,0.629285,0,False,はずれ,0,False,False
1961,2024-12-30,2,A,06 18 25 26 37 38,06 18 25 26 37,38,11 12 27 28 38 43,10,1960,1960,0.61929,0.629285,1,False,はずれ,0,False,False
1961,2024-12-30,3,B,05 18 24 26 37 38,05 18 24 26 37,38,11 12 27 28 38 43,10,1960,1960,0.620157,0.624283,1,False,はずれ,0,False,False
1961,2024-12-30,4,B,05 18 24 26 33 37,05 18 24 26 37,33,11 12 27 28 38 43,10,1960,1960,0.619959,0.624283,0,False,はずれ,0,False,False
1961,2024-12-30,5,C,05 18 19 26 36 37,05 18 19 26 36,37,11 12 27 28 38 43,10,1960,1960,0.622863,0.622298,0,False,はずれ,0,False,False
1962,2025-01-06,1,A,06 18 24 25 26 37,06 18 25 26 37,24,04 08 19 22 32 37,26,1961,1961,0.635585,0.644671,1,True,はずれ,1,False,False
1962,2025-01-06,2,A,06 18 25 26 33 37,06 18 25 26 37,33,04 08 19 22 32 37,26,1961,1961,0.6334,0.644671,1,True,はずれ,1,False,False
1962,2025-01-06,3,B,05 18 24 26 33 37,05 18 24 26 37,33,04 08 19 22 32 37,26,1961,1961,0.633478,0.640377,1,True,はずれ,1,False,False
1962,2025-01-06,4,B,05 06 18 24 26 37,05 18 24 26 37,06,04 08 19 22 32 37,26,1961,1961,0.632602,0.640377,1,True,はずれ,1,False,False
1962,2025-01-06,5,C,05 18 19 26 36 37,05 18 19 26 36,37,04 08 19 22 32 37,26,1961,1961,0.639862,0.637708,2,True,はずれ,1,False,False
1963,2025-01-09,1,A,05 18 19 24 26 37,05 18 19 26 37,24,03 04 20 29 35 38,06,1962,1962,0.63557,0.637373,0,False,はずれ,0,False,False
1963,2025-01-09,2,A,05 18 19 26 36 37,05 18 19 26 37,36,03 04 20 29 35 38,06,1962,1962,0.63028,0.637373,0,False,はずれ,0,False,False
1963,2025-01-09,3,B,06 18 25 26 33 37,06 18 25 26 37,33,03 04 20 29 35 38,06,1962,1962,0.626198,0.634828,0,True,はずれ,0,False,False
1963,2025-01-09,4,B,06 18 23 25 26 37,06 18 25 26 37,23,03 04 20 29 35 38,06,1962,1962,0.623776,0.634828,0,True,はずれ,0,False,False
1963,2025-01-09,5,C,05 18 19 23 36 37,05 18 19 23 36,37,03 04 20 29 35 38,06,1962,1962,0.623376,0.625933,0,False,はずれ,0,False,False
1964,2025-01-13,1,A,05 18 19 24 26 37,05 18 19 26 37,24,02 05 28 33 35 36,34,1963,1963,0.627815,0.629115,1,False,はずれ,1,False,False
1964,2025-01-13,2,A,05 18 19 26 37 38,05 18 19 26 37,38,02 05 28 33 35 36,34,1963,1963,0.6243,0.629115,1,False,はずれ,1,False,False
1964,2025-01-13,3,B,06 18 25 26 33 37,06 18 25 26 37,33,02 05 28 33 35 36,34,1963,1963,0.619791,0.627099,1,False,はずれ,0,False,False
1964,2025-01-13,4,B,06 18 23 25 26 37,06 18 25 26 37,23,02 05 28 33 35 36,34,1963,1963,0.617488,0.627099,0,False,はずれ,0,False,False
1964,2025-01-13,5,C,05 18 19 23 36 38,05 18 19 23 36,38,02 05 28 33 35 36,34,1963,1963,0.620673,0.618207,2,False,はずれ,2,False,False
1965,2025-01-16,1,A,05 18 19 24 26 37,05 18 19 26 37,24,17 18 20 23 33 43,19,1964,1964,0.614124,0.617229,1,True,はずれ,1,False,False
1965,2025-01-16,2,A,05 18 19 26 36 37,05 18 19 26 37,36,17 18 20 23 33 43,19,1964,1964,0.611366,0.617229,1,True,はずれ,1,False,False
1965,2025-01-16,3,B,05 18 19 23 36 38,05 18 19 23 36,38,17 18 20 23 33 43,19,1964,1964,0.612475,0.612225,2,True,はずれ,2,False,False
1965,2025-01-16,4,B,05 18 19 23 24 36,05 18 19 23 36,24,17 18 20 23 33 43,19,1964,1964,0.603981,0.612225,2,True,はずれ,2,False,False
1965,2025-01-16,5,C,05 18 25 26 36 37,05 18 25 26 36,37,17 18 20 23 33 43,19,1964,1964,0.606805,0.608844,1,False,はずれ,1,False,False
1966,2025-01-20,1,A,05 19 24 26 36 37,05 19 26 36 37,24,04 12 25 29 34 36,32,1965,1965,0.598022,0.603729,1,False,はずれ,1,False,False
1966,2025-01-20,2,A,05 06 19 26 36 37,05 19 26 36 37,06,04 12 25 29 34 36,32,1965,1965,0.594447,0.603729,1,False,はずれ,1,False,False
1966,2025-01-20,3,B,05 18 19 23 36 38,05 18 19 23 36,38,04 12 25 29 34 36,32,1965,1965,0.596699,0.596798,1,False,はずれ,1,False,False
1966,2025-01-20,4,B,05 18 19 23 24 36,05 18 19 23 36,24,04 12 25 29 34 36,32,1965,1965,0.588004,0.596798,1,False,はずれ,1,False,False
1966,2025-01-20,5,C,05 18 25 26 37 38,05 18 25 26 37,38,04 12 25 29 34 36,32,1965,1965,0.586665,0.591569,1,False,はずれ,1,False,False
1967,2025-01-23,1,A,05 18 19 26 36 38,05 18 19 26 36,38,03 04 22 26 29 35,37,1966,1966,0.600225,0.607065,1,False,はずれ,1,False,False
1967,2025-01-23,2,A,05 18 19 26 36 37,05 18 19 26 36,37,03 04 22 26 29 35,37,1966,1966,0.600135,0.607065,1,True,はずれ,1,False,False
1967,2025-01-23,3,B,05 19 23 30 36 38,05 19 23 30 36,38,03 04 22 26 29 35,37,1966,1966,0.598672,0.596215,0,False,はずれ,0,False,False
1967,2025-01-23,4,B,05 19 23 24 30 36,05 19 23 30 36,24,03 04 22 26 29 35,37,1966,1966,0.593203,0.596215,0,False,はずれ,0,False,False
1967,2025-01-23,5,C,18 19 25 36 38 42,18 19 25 36 42,38,03 04 22 26 29 35,37,1966,1966,0.583522,0.593069,0,False,はずれ,0,False,False
1968,2025-01-27,1,A,05 19 24 26 36 37,05 19 26 36 37,24,06 13 15 22 35 41,37,1967,1967,0.596622,0.601278,0,True,はずれ,0,False,False
1968,2025-01-27,2,A,05 19 26 36 37 38,05 19 26 36 37,38,06 13 15 22 35 41,37,1967,1967,0.59189,0.601278,0,True,はずれ,0,False,False
1968,2025-01-27,3,B,05 18 19 23 36 38,05 18 19 23 36,38,06 13 15 22 35 41,37,1967,1967,0.597611,0.596758,0,False,はずれ,0,False,False
1968,2025-01-27,4,B,05 18 19 23 24 36,05 18 19 23 36,24,06 13 15 22 35 41,37,1967,1967,0.588615,0.596758,0,False,はずれ,0,False,False
1968,2025-01-27,5,C,05 18 25 26 36 38,05 18 25 26 36,38,06 13 15 22 35 41,37,1967,1967,0.581864,0.585603,0,False,はずれ,0,False,False
1969,2025-01-30,1,A,05 19 24 26 36 37,05 19 26 36 37,24,03 07 12 13 35 38,24,1968,1968,0.593588,0.59774,0,True,はずれ,0,False,False
1969,2025-01-30,2,A,05 19 26 36 37 38,05 19 26 36 37,38,03 07 12 13 35 38,24,1968,1968,0.588545,0.59774,1,False,はずれ,0,False,False
1969,2025-01-30,3,B,05 18 19 23 36 38,05 18 19 23 36,38,03 07 12 13 35 38,24,1968,1968,0.594503,0.593504,1,False,はずれ,0,False,False
1969,2025-01-30,4,B,05 18 19 23 24 36,05 18 19 23 36,24,03 07 12 13 35 38,24,1968,1968,0.585818,0.593504,0,True,はずれ,0,False,False
1969,2025-01-30,5,C,05 19 29 30 36 38,05 19 29 30 36,38,03 07 12 13 35 38,24,1968,1968,0.584367,0.585258,1,False,はずれ,0,False,False
1970,2025-02-03,1,A,05 19 24 26 36 37,05 19 26 36 37,24,11 26 27 31 36 37,42,1969,1969,0.601667,0.602278,3,False,5等,3,False,False
1970,2025-02-03,2,A,05 19 26 36 37 38,05 19 26 36 37,38,11 26 27 31 36 37,42,1969,1969,0.594359,0.602278,3,False,5等,3,False,False
1970,2025-02-03,3,B,05 18 19 23 36 38,05 18 19 23 36,38,11 26 27 31 36 37,42,1969,1969,0.600121,0.597807,1,False,はずれ,1,False,False
1970,2025-02-03,4,B,05 18 19 23 24 36,05 18 19 23 36,24,11 26 27 31 36 37,42,1969,1969,0.593701,0.597807,1,False,はずれ,1,False,False
1970,2025-02-03,5,C,05 18 19 26 35 38,05 18 19 26 35,38,11 26 27 31 36 37,42,1969,1969,0.597798,0.596512,1,False,はずれ,1,False,False
1971,2025-02-06,1,A,05 19 24 26 36 37,05 19 26 36 37,24,02 06 09 26 32 36,23,1970,1970,0.609555,0.61157,2,False,はずれ,2,False,False
1971,2025-02-06,2,A,05 19 26 36 37 38,05 19 26 36 37,38,02 06 09 26 32 36,23,1970,1970,0.602716,0.61157,2,False,はずれ,2,False,False
1971,2025-02-06,3,B,05 18 19 26 35 38,05 18 19 26 35,38,02 06 09 26 32 36,23,1970,1970,0.60295,0.601652,1,False,はずれ,1,False,False
1971,2025-02-06,4,B,05 18 19 24 26 35,05 18 19 26 35,24,02 06 09 26 32 36,23,1970,1970,0.601833,0.601652,1,False,はずれ,1,False,False
1971,2025-02-06,5,C,05 18 19 23 36 38,05 18 19 23 36,38,02 06 09 26 32 36,23,1970,1970,0.598454,0.594771,1,True,はずれ,1,False,False
1972,2025-02-10,1,A,05 19 24 26 36 37,05 19 26 36 37,24,03 14 27 28 32 36,12,1971,1971,0.615748,0.619897,1,False,はずれ,1,False,False
1972,2025-02-10,2,A,05 19 26 36 37 38,05 19 26 36 37,38,03 14 27 28 32 36,12,1971,1971,0.609353,0.619897,1,False,はずれ,1,False,False
1972,2025-02-10,3,B,05 18 19 26 35 38,05 18 19 26 35,38,03 14 27 28 32 36,12,1971,1971,0.601944,0.600609,0,False,はずれ,0,False,False
1972,2025-02-10,4,B,05 18 19 24 26 35,05 18 19 26 35,24,03 14 27 28 32 36,12,1971,1971,0.600383,0.600609,0,False,はずれ,0,False,False
1972,2025-02-10,5,C,05 18 25 26 36 38,05 18 25 26 36,38,03 14 27 28 32 36,12,1971,1971,0.59306,0.59673,1,False,はずれ,1,False,False
1973,2025-02-13,1,A,05 19 24 26 36 37,05 19 26 36 37,24,07 10 14 27 28 32,04,1972,1972,0.616695,0.62415,0,False,はずれ,0,False,False
1973,2025-02-13,2,A,05 19 26 36 37 38,05 19 26 36 37,38,07 10 14 27 28 32,04,1972,1972,0.613607,0.62415,0,False,はずれ,0,False,False
1973,2025-02-13,3,B,05 18 19 23 36 38,05 18 19 23 36,38,07 10 14 27 28 32,04,1972,1972,0.6051,0.602386,0,False,はずれ,0,False,False
1973,2025-02-13,4,B,05 18 19 23 24 36,05 18 19 23 36,24,07 10 14 27 28 32,04,1972,1972,0.594736,0.602386,0,False,はずれ,0,False,False
1973,2025-02-13,5,C,05 18 25 26 36 38,05 18 25 26 36,38,07 10 14 27 28 32,04,1972,1972,0.59738,0.601061,0,False,はずれ,0,False,False
1974,2025-02-17,1,A,05 19 26 36 37 38,05 19 26 36 37,38,02 06 13 21 24 30,43,1973,1973,0.613732,0.623392,0,False,はずれ,0,False,False
1974,2025-02-17,2,A,05 19 24 26 36 37,05 19 26 36 37,24,02 06 13 21 24 30,43,1973,1973,0.611872,0.623392,1,False,はずれ,0,False,False
1974,2025-02-17,3,B,05 18 19 23 36 38,05 18 19 23 36,38,02 06 13 21 24 30,43,1973,1973,0.60805,0.605015,0,False,はずれ,0,False,False
1974,2025-02-17,4,B,05 18 19 23 36 42,05 18 19 23 36,42,02 06 13 21 24 30,43,1973,1973,0.59518,0.605015,0,False,はずれ,0,False,False
1974,2025-02-17,5,C,05 19 29 30 36 38,05 19 29 30 36,38,02 06 13 21 24 30,43,1973,1973,0.602751,0.602342,1,False,はずれ,1,False,False
1975,2025-02-20,1,A,05 19 26 36 37 38,05 19 26 36 37,38,11 13 15 20 35 42,19,1974,1974,0.612094,0.621256,0,True,はずれ,0,False,False
1975,2025-02-20,2,A,05 06 19 26 36 37,05 19 26 36 37,06,11 13 15 20 35 42,19,1974,1974,0.607335,0.621256,0,True,はずれ,0,False,False
1975,2025-02-20,3,B,05 18 19 23 36 38,05 18 19 23 36,38,11 13 15 20 35 42,19,1974,1974,0.606402,0.602868,0,True,はずれ,0,False,False
1975,2025-02-20,4,B,05 18 19 23 36 42,05 18 19 23 36,42,11 13 15 20 35 42,19,1974,1974,0.593226,0.602868,1,True,はずれ,0,False,False
1975,2025-02-20,5,C,05 18 26 29 36 38,05 18 26 29 36,38,11 13 15 20 35 42,19,1974,1974,0.601155,0.600203,0,False,はずれ,0,False,False
1976,2025-02-24,1,A,05 18 19 23 36 38,05 18 19 23 36,38,04 06 22 30 33 36,02,1975,1975,0.604444,0.605116,1,False,はずれ,1,False,False
1976,2025-02-24,2,A,05 18 19 23 36 37,05 18 19 23 36,37,04 06 22 30 33 36,02,1975,1975,0.595393,0.605116,1,False,はずれ,1,False,False
1976,2025-02-24,3,B,06 18 19 29 36 37,06 18 29 36 37,19,04 06 22 30 33 36,02,1975,1975,0.587048,0.599163,2,False,はずれ,2,False,False
1976,2025-02-24,4,B,06 18 29 33 36 37,06 18 29 36 37,33,04 06 22 30 33 36,02,1975,1975,0.586987,0.599163,3,False,5等,2,False,False
1976,2025-02-24,5,C,05 19 22 29 36 38,05 19 22 29 36,38,04 06 22 30 33 36,02,1975,1975,0.598217,0.59456,2,False,はずれ,2,False,False
1977,2025-02-27,1,A,05 06 19 26 36 37,05 19 26 36 37,06,04 14 20 28 29 34,30,1976,1976,0.599633,0.609366,0,False,はずれ,0,False,False
1977,2025-02-27,2,A,05 19 26 36 37 38,05 19 26 36 37,38,04 14 20 28 29 34,30,1976,1976,0.595836,0.609366,0,False,はずれ,0,False,False
1977,2025-02-27,3,B,06 18 27 29 36 37,06 18 29 36 37,27,04 14 20 28 29 34,30,1976,1976,0.580938,0.595991,1,False,はずれ,1,False,False
1977,2025-02-27,4,B,06 18 29 36 37 38,06 18 29 36 37,38,04 14 20 28 29 34,30,1976,1976,0.580647,0.595991,1,False,はずれ,1,False,False
1977,2025-02-27,5,C,05 18 19 23 36 38,05 18 19 23 36,38,04 14 20 28 29 34,30,1976,1976,0.593027,0.594434,0,False,はずれ,0,False,False
1978,2025-03-03,1,A,05 06 19 26 36 37,05 19 26 36 37,06,23 25 26 30 34 35,12,1977,1977,0.600577,0.610006,1,False,はずれ,1,False,False
1978,2025-03-03,2,A,02 05 19 26 36 37,05 19 26 36 37,02,23 25 26 30 34 35,12,1977,1977,0.593937,0.610006,1,False,はずれ,1,False,False
1978,2025-03-03,3,B,06 18 25 27 36 37,06 18 25 36 37,27,23 25 26 30 34 35,12,1977,1977,0.581013,0.594768,1,False,はずれ,1,False,False
1978,2025-03-03,4,B,06 18 25 29 36 37,06 18 25 36 37,29,23 25 26 30 34 35,12,1977,1977,0.579975,0.594768,1,False,はずれ,1,False,False
1978,2025-03-03,5,C,05 18 19 23 36 38,05 18 19 23 36,38,23 25 26 30 34 35,12,1977,1977,0.586405,0.591311,1,False,はずれ,1,False,False
1979,2025-03-06,1,A,05 06 19 26 36 37,05 19 26 36 37,06,15 18 19 21 37 40,17,1978,1978,0.608974,0.617579,2,False,はずれ,2,False,False
1979,2025-03-06,2,A,02 05 19 26 36 37,05 19 26 36 37,02,15 18 19 21 37 40,17,1978,1978,0.602527,0.617579,2,False,はずれ,2,False,False
1979,2025-03-06,3,B,06 18 27 29 36 37,06 18 29 36 37,27,15 18 19 21 37 40,17,1978,1978,0.58662,0.600104,2,False,はずれ,2,False,False
1979,2025-03-06,4,B,05 06 18 29 36 37,06 18 29 36 37,05,15 18 19 21 37 40,17,1978,1978,0.584792,0.600104,2,False,はずれ,2,False,False
1979,2025-03-06,5,C,05 18 19 29 36 38,05 18 19 29 36,38,15 18 19 21 37 40,17,1978,1978,0.593107,0.597837,2,False,はずれ,2,False,False
1980,2025-03-10,1,A,05 06 19 26 36 37,05 19 26 36 37,06,01 02 13 19 35 41,03,1979,1979,0.603472,0.609897,1,False,はずれ,1,False,False
1980,2025-03-10,2,A,02 05 19 26 36 37,05 19 26 36 37,02,01 02 13 19 35 41,03,1979,1979,0.596984,0.609897,2,False,はずれ,1,False,False
1980,2025-03-10,3,B,05 18 26 29 36 37,05 18 26 29 36,37,01 02 13 19 35 41,03,1979,1979,0.590797,0.594498,0,False,はずれ,0,False,False
1980,2025-03-10,4,B,05 06 18 26 29 36,05 18 26 29 36,06,01 02 13 19 35 41,03,1979,1979,0.590059,0.594498,0,False,はずれ,0,False,False
1980,2025-03-10,5,C,06 18 27 29 36 37,06 18 29 36 37,27,01 02 13 19 35 41,03,1979,1979,0.58244,0.594129,0,False,はずれ,0,False,False
1981,2025-03-13,1,A,05 06 19 26 36 37,05 19 26 36 37,06,05 10 15 17 29 41,30,1980,1980,0.608801,0.615555,1,False,はずれ,1,False,False
1981,2025-03-13,2,A,02 05 19 26 36 37,05 19 26 36 37,02,05 10 15 17 29 41,30,1980,1980,0.603027,0.615555,1,False,はずれ,1,False,False
1981,2025-03-13,3,B,05 18 19 29 36 38,05 18 19 29 36,38,05 10 15 17 29 41,30,1980,1980,0.594726,0.598467,2,False,はずれ,2,False,False
1981,2025-03-13,4,B,05 06 18 19 29 36,05 18 19 29 36,06,05 10 15 17 29 41,30,1980,1980,0.592939,0.598467,2,False,はずれ,2,False,False
1981,2025-03-13,5,C,06 19 26 35 36 37,06 19 26 35 36,37,05 10 15 17 29 41,30,1980,1980,0.586267,0.596821,0,False,はずれ,0,False,False
1982,2025-03-17,1,A,05 06 19 26 36 37,05 19 26 36 37,06,20 21 23 28 32 34,06,1981,1981,0.597931,0.603947,0,True,はずれ,0,False,False
1982,2025-03-17,2,A,05 19 26 36 37 38,05 19 26 36 37,38,20 21 23 28 32 34,06,1981,1981,0.588984,0.603947,0,False,はずれ,0,False,False
1982,2025-03-17,3,B,06 19 26 35 36 37,06 19 26 35 36,37,20 21 23 28 32 34,06,1981,1981,0.580314,0.591458,0,True,はずれ,0,False,False
1982,2025-03-17,4,B,06 19 26 29 35 36,06 19 26 35 36,29,20 21 23 28 32 34,06,1981,1981,0.579443,0.591458,0,True,はずれ,0,False,False
1982,2025-03-17,5,C,06 18 27 29 36 37,06 18 29 36 37,27,20 21 23 28 32 34,06,1981,1981,0.574739,0.590103,0,True,はずれ,0,False,False
1983,2025-03-20,1,A,05 06 19 26 36 37,05 19 26 36 37,06,03 18 31 36 37 40,23,1982,1982,0.598068,0.603464,2,False,はずれ,2,False,False
1983,2025-03-20,2,A,02 05 19 26 36 37,05 19 26 36 37,02,03 18 31 36 37 40,23,1982,1982,0.588838,0.603464,2,False,はずれ,2,False,False
1983,2025-03-20,3,B,06 19 26 29 35 36,06 19 26 35 36,29,03 18 31 36 37 40,23,1982,1982,0.582078,0.593855,1,False,はずれ,1,False,False
1983,2025-03-20,4,B,06 19 26 35 36 37,06 19 26 35 36,37,03 18 31 36 37 40,23,1982,1982,0.579362,0.593855,2,False,はずれ,1,False,False
1983,2025-03-20,5,C,05 06 18 19 29 36,05 18 19 29 36,06,03 18 31 36 37 40,23,1982,1982,0.586558,0.591698,2,False,はずれ,2,False,False
1984,2025-03-24,1,A,05 06 19 26 36 37,05 19 26 36 37,06,04 19 28 29 34 40,03,1983,1983,0.607141,0.61213,1,False,はずれ,1,False,False
1984,2025-03-24,2,A,02 05 19 26 36 37,05 19 26 36 37,02,04 19 28 29 34 40,03,1983,1983,0.598173,0.61213,1,False,はずれ,1,False,False
1984,2025-03-24,3,B,06 18 19 29 36 37,06 18 29 36 37,19,04 19 28 29 34 40,03,1983,1983,0.586795,0.603211,2,False,はずれ,1,False,False
1984,2025-03-24,4,B,06 18 27 29 36 37,06 18 29 36 37,27,04 19 28 29 34 40,03,1983,1983,0.584623,0.603211,1,False,はずれ,1,False,False
1984,2025-03-24,5,C,06 19 26 29 35 36,06 19 26 35 36,29,04 19 28 29 34 40,03,1983,1983,0.589003,0.601441,2,False,はずれ,1,False,False
1985,2025-03-27,1,A,05 06 19 26 36 37,05 19 26 36 37,06,01 30 36 37 41 43,33,1984,1984,0.601753,0.607326,2,False,はずれ,2,False,False
1985,2025-03-27,2,A,02 05 19 26 36 37,05 19 26 36 37,02,01 30 36 37 41 43,33,1984,1984,0.593021,0.607326,2,False,はずれ,2,False,False
1985,2025-03-27,3,B,06 18 19 29 36 37,06 18 29 36 37,19,01 30 36 37 41 43,33,1984,1984,0.582428,0.5973,2,False,はずれ,2,False,False
1985,2025-03-27,4,B,06 18 27 29 36 37,06 18 29 36 37,27,01 30 36 37 41 43,33,1984,1984,0.578612,0.5973,2,False,はずれ,2,False,False
1985,2025-03-27,5,C,05 06 18 19 29 36,05 18 19 29 36,06,01 30 36 37 41 43,33,1984,1984,0.59148,0.597043,1,False,はずれ,1,False,False
1986,2025-03-31,1,A,05 06 19 26 36 37,05 19 26 36 37,06,14 20 29 31 41 42,24,1985,1985,0.603447,0.608915,0,False,はずれ,0,False,False
1986,2025-03-31,2,A,02 05 19 26 36 37,05 19 26 36 37,02,14 20 29 31 41 42,24,1985,1985,0.594781,0.608915,0,False,はずれ,0,False,False
1986,2025-03-31,3,B,06 18 19 29 36 37,06 18 29 36 37,19,14 20 29 31 41 42,24,1985,1985,0.586423,0.601493,1,False,はずれ,1,False,False
1986,2025-03-31,4,B,06 18 27 29 36 37,06 18 29 36 37,27,14 20 29 31 41 42,24,1985,1985,0.582428,0.601493,1,False,はずれ,1,False,False
1986,2025-03-31,5,C,05 06 18 26 29 36,05 18 26 29 36,06,14 20 29 31 41 42,24,1985,1985,0.591708,0.596808,1,False,はずれ,1,False,False
1987,2025-04-03,1,A,05 06 19 26 36 37,05 19 26 36 37,06,08 12 25 28 32 42,27,1986,1986,0.603631,0.608599,0,False,はずれ,0,False,False
1987,2025-04-03,2,A,02 05 19 26 36 37,05 19 26 36 37,02,08 12 25 28 32 42,27,1986,1986,0.595025,0.608599,0,False,はずれ,0,False,False
1987,2025-04-03,3,B,06 18 19 29 36 37,06 18 29 36 37,19,08 12 25 28 32 42,27,1986,1986,0.585476,0.603436,0,False,はずれ,0,False,False
1987,2025-04-03,4,B,06 18 27 29 36 37,06 18 29 36 37,27,08 12 25 28 32 42,27,1986,1986,0.584448,0.603436,0,True,はずれ,0,False,False
1987,2025-04-03,5,C,05 06 18 26 29 36,05 18 26 29 36,06,08 12 25 28 32 42,27,1986,1986,0.593751,0.598721,0,False,はずれ,0,False,False
1988,2025-04-07,1,A,05 06 19 26 36 37,05 19 26 36 37,06,06 20 23 24 33 35,27,1987,1987,0.602645,0.610692,1,False,はずれ,0,False,False
1988,2025-04-07,2,A,02 05 19 26 36 37,05 19 26 36 37,02,06 20 23 24 33 35,27,1987,1987,0.597238,0.610692,0,False,はずれ,0,False,False
1988,2025-04-07,3,B,06 18 19 29 36 37,06 18 29 36 37,19,06 20 23 24 33 35,27,1987,1987,0.585594,0.602948,1,False,はずれ,1,False,False
1988,2025-04-07,4,B,06 18 27 29 36 37,06 18 29 36 37,27,06 20 23 24 33 35,27,1987,1987,0.584406,0.602948,1,True,はずれ,1,False,False
1988,2025-04-07,5,C,05 18 26 29 36 37,05 18 26 29 36,37,06 20 23 24 33 35,27,1987,1987,0.595164,0.600813,0,False,はずれ,0,False,False
1989,2025-04-10,1,A,05 06 19 26 36 37,05 19 26 36 37,06,15 17 23 29 35 43,08,1988,1988,0.599535,0.610545,0,False,はずれ,0,False,False
1989,2025-04-10,2,A,02 05 19 26 36 37,05 19 26 36 37,02,15 17 23 29 35 43,08,1988,1988,0.596985,0.610545,0,False,はずれ,0,False,False
1989,2025-04-10,3,B,05 18 26 29 36 37,05 18 26 29 36,37,15 17 23 29 35 43,08,1988,1988,0.595362,0.601181,1,False,はずれ,1,False,False
1989,2025-04-10,4,B,05 18 19 26 29 36,05 18 26 29 36,19,15 17 23 29 35 43,08,1988,1988,0.590954,0.601181,1,False,はずれ,1,False,False
1989,2025-04-10,5,C,06 18 19 29 36 37,06 18 29 36 37,19,15 17 23 29 35 43,08,1988,1988,0.583721,0.600792,1,False,はずれ,1,False,False
1990,2025-04-14,1,A,05 06 19 26 36 37,05 19 26 36 37,06,06 09 15 19 24 40,30,1989,1989,0.589789,0.600214,2,False,はずれ,1,False,False
1990,2025-04-14,2,A,02 05 19 26 36 37,05 19 26 36 37,02,06 09 15 19 24 40,30,1989,1989,0.587281,0.600214,1,False,はずれ,1,False,False
1990,2025-04-14,3,B,05 18 26 29 36 37,05 18 26 29 36,37,06 09 15 19 24 40,30,1989,1989,0.585018,0.593967,0,False,はずれ,0,False,False
1990,2025-04-14,4,B,05 18 19 26 29 36,05 18 26 29 36,19,06 09 15 19 24 40,30,1989,1989,0.583901,0.593967,1,False,はずれ,0,False,False
1990,2025-04-14,5,C,06 18 19 29 36 37,06 18 29 36 37,19,06 09 15 19 24 40,30,1989,1989,0.574195,0.590611,2,False,はずれ,1,False,False
1991,2025-04-17,1,A,05 06 19 26 36 37,05 19 26 36 37,06,01 05 12 16 17 40,04,1990,1990,0.589825,0.597038,1,False,はずれ,1,False,False
1991,2025-04-17,2,A,02 05 19 26 36 37,05 19 26 36 37,02,01 05 12 16 17 40,04,1990,1990,0.584314,0.597038,1,False,はずれ,1,False,False
1991,2025-04-17,3,B,06 18 19 29 36 37,06 18 29 36 37,19,01 05 12 16 17 40,04,1990,1990,0.575748,0.591782,0,False,はずれ,0,False,False
1991,2025-04-17,4,B,06 18 27 29 36 37,06 18 29 36 37,27,01 05 12 16 17 40,04,1990,1990,0.573492,0.591782,0,False,はずれ,0,False,False
1991,2025-04-17,5,C,06 19 26 29 35 36,06 19 26 35 36,29,01 05 12 16 17 40,04,1990,1990,0.581278,0.590945,0,False,はずれ,0,False,False
1992,2025-04-21,1,A,06 18 19 29 36 37,06 18 29 36 37,19,09 11 18 21 27 34,13,1991,1991,0.577841,0.593688,1,False,はずれ,1,False,False
1992,2025-04-21,2,A,06 18 27 29 36 37,06 18 29 36 37,27,09 11 18 21 27 34,13,1991,1991,0.575381,0.593688,2,False,はずれ,1,False,False
1992,2025-04-21,3,B,06 19 26 29 35 36,06 19 26 35 36,29,09 11 18 21 27 34,13,1991,1991,0.583358,0.592852,0,False,はずれ,0,False,False
1992,2025-04-21,4,B,06 19 26 35 36 37,06 19 26 35 36,37,09 11 18 21 27 34,13,1991,1991,0.578014,0.592852,0,False,はずれ,0,False,False
1992,2025-04-21,5,C,06 18 19 26 36 37,18 19 26 36 37,06,09 11 18 21 27 34,13,1991,1991,0.575053,0.583105,1,False,はずれ,1,False,False
1993,2025-04-24,1,A,05 06 19 26 36 37,05 19 26 36 37,06,07 12 13 35 37 42,31,1992,1992,0.589895,0.595841,1,False,はずれ,1,False,False
1993,2025-04-24,2,A,02 05 19 26 36 37,05 19 26 36 37,02,07 12 13 35 37 42,31,1992,1992,0.583427,0.595841,1,False,はずれ,1,False,False
1993,2025-04-24,3,B,06 19 26 29 35 36,06 19 26 35 36,29,07 12 13 35 37 42,31,1992,1992,0.584136,0.593882,1,False,はずれ,1,False,False
1993,2025-04-24,4,B,06 19 26 35 36 37,06 19 26 35 36,37,07 12 13 35 37 42,31,1992,1992,0.579174,0.593882,2,False,はずれ,1,False,False
